ID,REC_1,REC_2,REC_3,REC_4,REC_5
500000000004120693,5451,5533,5399,5993,7994
500000000004626167,5451,5399,5993,5812,7311
500000002834578406,5451,7311,5399,5691,5499
500000001378097518,5813,5451,5722,4131,5462
500000002610757759,5533,5451,5441,5651,5661
500000000118626518,5451,5641,5462,7230,5533
500000000565596034,5499,4812,5200,5912,5813
500000001851961223,5451,5331,5533,4131,5462
500000000001757581,5451,5441,5651,5732,5661
500000003293211988,5451,5813,5661,5331,5912
500000000486798792,5451,5722,5943,5533,4112
500000000004405089,5451,5691,4121,5992,5999
500000000001086696,4812,5691,5499,5462,5641
500000002255674971,5451,5661,5993,5200,5499
500000000007130350,5499,4121,5441,5462,4111
500000000586628680,5451,4111,5999,7994,5533
500000000000971867,5451,5691,5999,7230,9402
500000000051194565,5451,5813,5399,4131,5977
500000001412364455,5451,7230,5993,5441,5533
500000000308500428,4812,5533,7994,5499,5311
500000002505539985,5451,5816,5814,5921,5912
500000000132975767,5499,5399,5441,5999,5451
500000000048624502,5451,5722,4131,5812,5462
500000003577030305,5499,5813,5999,5812,4816
500000001533366215,5451,5533,5812,5813,5921
500000000121561311,5451,5661,5462,4812,5651
500000002736986156,5451,5533,5651,4131,5661
500000000120262957,5451,5399,5813,4816,5441
500000000050453945,5533,5451,5813,4112,5999
500000000017768695,5451,7994,5462,5651,4111
500000000004121970,5451,5999,5533,5661,5921
500000000004341956,5451,5661,5462,5533,5992
500000000376896334,5722,5451,5993,5441,5999
500000003738079572,5499,5814,5641,5661,5533
500000003033344291,5691,5533,5499,5812,4812
500000000052525343,5451,5722,5813,5311,5814
500000000390852036,5451,5921,4111,5816,4112
500000000145027659,5451,5462,5331,5441,7230
500000002074403506,5651,5411,5399,9402,4112
500000000123661198,5499,5441,5813,4812,5399
500000000007574217,5451,5812,5722,5462,9402
500000003067488299,5499,5533,5331,5451,4900
500000000003299083,5722,5462,5499,5451,5942
500000000155925037,5441,5499,4121,5812,5977
500000000007099904,5451,4121,5722,5462,5399
500000000121150815,5451,5641,5732,4812,7230
500000000138466429,4812,5499,7994,5813,5661
500000002933559499,5813,5451,5411,5200,5993
500000001316714543,5499,4111,5813,5691,5999
500000003601737234,5451,5533,5993,5732,5399
500000000161649579,5451,5399,5311,9402,5200
500000000052136383,5451,5813,5912,5941,5999
500000000900495657,5499,5441,5813,4131,4112
500000002246795448,4812,5451,5441,5533,5499
500000002074455902,5451,5651,5921,5812,5499
500000001305144809,5451,5462,4111,5816,5921
500000000511248723,5533,5691,5451,5813,5462
500000002376017940,4131,5462,5451,5977,5441
500000000585286099,5451,5993,5462,5533,5912
500000000005478919,5451,5661,5311,5995,5441
500000000640310421,5451,5813,5995,4112,5912
500000000049505976,5451,5722,5311,4900,5641
500000000053799636,5499,5732,5462,5999,5533
500000000502985750,5812,5813,5451,5399,5499
500000000054068861,5993,5499,5533,5722,5462
500000000319601881,5451,5813,5541,9402,5999
500000003945473359,5451,5661,5441,5462,5941
500000000411336196,5812,5311,5499,5533,5964
500000003573616684,5499,5813,5441,4112,5311
500000002781364533,7230,5499,5812,5451,5941
500000000158476242,5451,5641,5533,5818,4816
500000000901937265,5311,5533,5451,4812,5441
500000000003976572,4111,5451,5813,5311,5818
500000000002901185,5499,5533,5399,5441,5722
500000000002682710,5499,5441,5813,5691,5462
500000000484431948,5441,5462,5499,5818,5533
500000004278279248,5533,5499,5812,5813,5732
500000000127440014,5200,5813,5451,5661,5912
500000000597668809,5451,5533,5977,5399,5499
500000000118738530,5451,5533,5651,5812,5399
500000003228372002,5451,5441,5813,4111,5999
500000000051910625,5451,5993,5499,5331,5691
500000000052896525,5451,5812,5993,5815,5977
500000000409778396,5451,5533,5399,5814,4112
500000000050432853,5451,4812,5999,5331,5814
500000002223977080,5691,5451,5462,5993,4131
500000001877143129,5993,5533,5451,5331,7994
500000000053931093,5451,5691,4121,5533,9402
500000000308243605,4812,5451,5722,5541,5651
500000003107111396,5451,5441,5812,5813,4111
500000000132193906,5499,5533,5661,5441,5912
500000000002686625,5441,5451,5462,4131,5813
500000002146400440,5691,5451,5813,5441,5200
500000003724337822,5451,5533,5441,5995,5992
500000001225790557,5451,5462,5993,7994,5441
500000000051087390,5661,5451,7230,5462,4812
500000000639398738,5499,5533,5661,5813,5814
500000000049260164,5451,5200,5311,5399,5533
500000000051186233,5691,5451,5441,5813,5912
500000000485774777,5451,5533,5462,5399,5995
500000003965730468,5533,5812,5311,5722,5921
500000000474087632,5451,5641,5812,4111,4812
500000000051289826,5451,5462,4816,5211,5992
500000001634909839,5451,5993,5441,5541,5533
500000000053177796,5533,5499,5964,5399,5311
500000003293270429,5451,5441,5331,4121,5533
500000000153411179,5451,5999,4812,5441,4121
500000002907728767,5533,5499,5818,5814,7994
500000000376362957,5499,5813,5812,7230,5462
500000000524636681,5451,5399,5691,5999,5921
500000001118710881,5533,5451,5441,5462,5813
500000000051220317,5993,5441,5462,5451,5942
500000000049173913,5451,5812,5311,5813,5912
500000000127263990,5451,4111,5691,5200,4812
500000000054173687,5451,5661,5732,5941,5441
500000000007324943,5499,5200,5651,5533,5441
500000000053838106,5451,5441,5462,5992,5977
500000000001185108,5661,5451,5311,5993,5814
500000000120372801,5499,5311,5651,5993,5661
500000000503433272,5533,5451,5999,5942,5813
500000000156352491,5451,5533,5813,5941,5499
500000001322972077,5661,5451,5533,5732,5814
500000000053838835,5451,5921,5200,4131,5732
500000000007061760,5813,5812,5451,4112,4900
500000000610582227,5451,5942,4816,9402,5995
500000002710767609,5451,5812,5533,5818,5331
500000000612637138,5691,5451,5399,5462,5441
500000000051044343,5451,5691,5999,5722,5912
500000000004273251,5533,5399,5451,5641,5945
500000000512571326,5499,5462,5691,4121,4131
500000000007468986,5661,5451,4812,5943,5462
500000003227884092,5451,5993,4900,5814,5541
500000003806008644,5499,5812,4131,5818,4816
500000001550806672,5451,5441,5533,5993,5912
500000000053091532,5451,5722,4131,5533,5399
500000000158653214,5451,5661,5399,5999,5691
500000000129415230,5451,5441,4111,5462,5993
500000000000675950,5813,5411,5462,5451,5541
500000000002917450,5451,4111,5533,9402,5211
500000000299349449,5451,7994,4131,5812,5533
500000000468527915,5451,5462,4131,5661,5499
500000003221817020,5451,4111,5813,5211,5651
500000004303003562,5499,7311,5813,5691,5541
500000000490914611,5533,5451,5813,5732,5499
500000003560676873,5451,5691,7311,5722,5399
500000000588031550,5451,5921,4121,5462,4816
500000000054076302,5451,5541,5331,5691,5651
500000000001924621,5200,5451,4812,7230,5541
500000001819161961,5451,5533,5399,5813,5499
500000001349020298,5451,5311,5651,7230,5462
500000001254589299,5722,5451,5462,5813,5441
500000000136250218,5451,4812,5441,5912,5661
500000002887935836,5499,5462,4121,4812,5722
500000000128850122,5499,5999,5661,5813,5451
500000000122774298,5451,5812,7230,5815,5462
500000000134682328,5533,5451,5993,5945,5813
500000000051725294,5441,5451,5661,5999,4112
500000000054242305,5451,5661,5993,5311,5441
500000000003699606,5451,4111,5651,5441,5462
500000003532779091,5451,5812,5211,5722,7230
500000000051709086,5499,5661,7230,5641,5813
500000002887958725,5451,5732,5661,5441,5200
500000000005487971,5451,7311,4111,5999,5691
500000002843303948,5451,5813,4131,5812,5499
500000001753592953,5451,5732,4112,5441,5993
500000000155481091,5311,5732,7311,4812,5451
500000000148759604,5533,5999,5732,4812,5451
500000000050048212,5451,5818,5441,5942,5732
500000000003466745,5451,5533,5462,5441,5942
500000000127010957,5499,5462,5661,4112,5964
500000000159776344,5200,5813,5451,5814,5541
500000000050923567,5451,5661,5533,5993,4900
500000000640311540,5813,5451,5399,4111,4131
500000000145478833,5661,5451,5441,5999,5462
500000003002486942,5451,5661,5813,5941,5992
500000003991824281,5451,5691,4112,5999,5462
500000002209682192,5451,5441,5732,5661,5331
500000000052232464,5451,5945,5462,5813,5732
500000000004672254,5499,4131,5999,5818,5441
500000000050414557,5499,5462,5533,5722,5441
500000002319918614,5451,5533,5943,5812,5912
500000003951745212,5451,5462,4111,5441,5691
500000000007614189,5533,5499,5661,5921,5813
500000000495953010,5691,5499,5462,5943,7230
500000000162106583,5533,5462,5451,5441,5200
500000003573530502,5451,5813,4121,4111,9402
500000000052935684,5722,5451,5813,5462,5816
500000000050584221,5451,4111,5661,5441,5722
500000000146459917,5732,5499,5661,5331,5691
500000000049059204,5533,5451,5921,5200,5912
500000000000430914,5451,5331,5912,5941,5399
500000000053338705,5451,5661,7311,5993,5499
500000000050471576,5722,5499,4812,5399,5533
500000002403283356,5451,5533,5462,5977,5964
500000001887587224,7994,5499,5200,5462,5441
500000000050634358,5451,5813,5993,5999,5977
500000000048769586,5451,7230,5462,5813,5941
500000003577019176,5451,5533,5311,5813,5331
500000000502986079,5451,5691,5411,5812,4121
500000000132655469,5451,5921,5813,5691,5661
500000004361211739,4111,5499,5462,5993,4812
500000000055201812,5499,4121,5641,5912,4812
500000003485332375,5499,5812,5977,5921,4112
500000002887935921,5945,5499,5691,5977,5814
500000000007321880,5499,5533,5993,5200,5651
500000000049965232,5722,5533,5441,5499,5993
500000000004159692,5451,5722,5661,5533,5311
500000001477438559,5451,5533,5945,5651,5200
500000000053790582,5451,5533,5921,5462,5499
500000002590712172,5451,5533,5993,5999,5814
500000000157296674,5813,4121,5451,5311,5814
500000000004373407,5200,5812,5399,5451,5943
500000000053176702,5661,5451,5331,7230,5462
500000000005953267,5451,7230,5651,5462,5912
500000000995792523,5499,5691,7230,5462,5912
500000000162311889,5451,5812,4812,5541,5399
500000000157811073,5999,5499,5651,5533,4812
500000000050728662,5451,5462,4812,5941,5993
500000000119802991,5732,5451,5441,4111,7230
500000000050518070,5661,5451,5441,5462,5977
500000000006280169,5451,5200,5533,5691,5651
500000003287233287,5451,5813,5311,5441,5722
500000000054373108,5451,5533,5722,5691,5814
500000004071442495,5462,5451,5441,4131,4121
500000001101568376,5451,5533,5732,4812,5815
500000000006156587,5661,5451,5441,5462,5945
500000000007189282,5451,5200,5661,5331,5462
500000000001747629,5661,5499,5533,5200,5311
500000000052460036,5533,5499,5993,4812,5462
500000000404910299,5451,4812,5462,5533,5441
500000000053519694,5499,5441,5816,4900,4121
500000000480226157,5651,5499,4111,4131,5441
500000000002025031,5451,5441,5977,5331,5995
500000000612639834,5441,5993,5451,4121,5462
500000000515341972,5451,5722,5813,5912,5999
500000000000317618,5813,5451,4121,4112,5992
500000000152778220,5451,5812,7230,5499,5993
500000000049649704,5732,5451,5311,5641,5499
500000002933772346,5451,5691,5732,5441,5641
500000000005974699,5661,5499,5722,7230,5999
500000003765469111,5451,5813,5812,5641,5651
500000000006657206,5499,5200,5945,5813,5533
500000000143012695,5451,5732,5462,4900,5964
500000000377449152,4131,5499,5462,7230,5943
500000000001975899,5499,5732,5533,5661,5722
500000000053106373,5813,5451,5722,5942,5943
500000000153401506,5541,5441,5499,5813,4131
500000000413322021,5499,5722,5441,5533,5691
500000000002615218,5451,5533,5942,5993,5912
500000000503422556,5993,5451,5462,5331,5942
500000002436366224,5451,5200,4111,5441,5941
500000001845955997,5451,5200,5462,5691,5311
500000000151675333,5661,4812,5499,5814,5641
500000000049566468,5499,5813,5999,4131,5399
500000000053580594,5451,5993,5441,5813,5533
500000000000007808,5499,5441,5812,5993,5541
500000000148105914,5451,5722,5993,5533,4111
500000000004533266,5451,5813,5441,5722,5999
500000002982293903,5451,5812,5462,4121,5993
500000000404918130,5462,5499,5813,5451,5814
500000000299851048,5441,5451,5462,5533,5813
500000001652554606,5451,5813,5311,4112,5995
500000000000890198,5451,5691,5533,4131,5211
500000003201673687,5451,5942,5200,5995,5977
500000000316867696,5499,4816,5462,5661,5331
500000000378505564,5993,5200,5462,5942,5311
500000000052562522,5451,5661,5533,5995,5499
500000000137028104,5533,5451,5732,4812,5912
500000000054883548,5462,5499,5533,5732,5912
500000000053337146,5812,5732,5451,7994,5722
500000000597680369,5311,5691,5816,7994,5921
500000000006872320,5499,5661,5533,5451,5441
500000000402545344,7230,5661,5499,5311,5331
500000000001460932,5814,5499,4812,5331,5533
500000000053764660,5331,5451,5941,5814,5992
500000002158117994,5732,5999,5441,5451,5921
500000000001403285,5451,4812,5533,5912,5993
500000000147761873,5451,5812,4112,5818,5641
500000000512551703,5945,5499,5441,5451,5912
500000003679763527,5451,5993,4112,5331,4816
500000000378438750,5451,5441,5813,5945,7230
500000000155478809,5451,5813,5311,5942,5651
500000000051812981,5651,5999,5499,5200,5311
500000002815976896,5813,5451,4131,5641,9402
500000000001080963,5499,5533,5641,5462,5451
500000000053922504,5451,5732,4812,5816,5995
500000000123816376,5499,5812,5533,5691,5999
500000000049438558,5451,5399,5441,5977,5813
500000000525533485,5451,5462,5441,5912,5311
500000001907346409,5451,5661,5813,5462,4812
500000003201666841,5462,5451,7230,5331,5211
500000000054235686,5499,5533,5462,5813,5977
500000000052098536,5993,5451,5399,5311,5813
500000000001259480,5451,5661,5812,4112,5977
500000003437332274,4816,4112,5964,5941,5943
500000000052653500,5451,5722,5462,5945,5812
500000003785351675,5451,5661,5533,5999,5691
500000000007525994,5499,5462,5999,4112,5441
500000000053889048,5451,5993,5533,5200,5814
500000000119039726,5732,5451,5200,5813,5945
500000000366990087,5533,5451,5813,5722,5499
500000000003710688,5533,5499,5462,5812,5995
500000003214977535,5451,5993,5814,5732,5912
500000003380802154,5451,5441,4131,5993,5462
500000000054490575,5641,5533,5451,4900,4112
500000001363723793,5451,5722,5399,5462,5541
500000004334842753,5451,5441,5921,5999,4131
500000000158241515,5451,5993,5691,5311,5912
500000004326787184,5451,5813,4812,5331,4112
500000000053342062,5499,5691,5331,5813,5732
500000000052076116,5451,5661,5812,5533,5999
500000000637981789,5451,5533,5993,5814,5912
500000000050519559,5451,5533,4121,4812,5993
500000000007216591,5451,5533,5462,5211,5399
500000000134551203,5533,5451,5661,5732,5331
500000000050936829,5499,5533,5462,5813,5912
500000000051125579,5533,5200,5691,5499,5331
500000002429669746,5499,5533,5813,5441,5722
500000003274618566,5200,5451,5641,5533,5661
500000000130887642,5451,5641,5651,5722,4816
500000000889237962,5533,5451,5441,5691,5945
500000003936517565,5451,5533,5462,9402,5441
500000000120528971,5499,5462,5533,7311,5441
500000000053049044,5451,5441,4131,5813,5691
500000000158236548,5451,5200,5813,5945,5462
500000000118348996,5651,5451,5441,5533,5814
500000000052098571,5451,5533,5661,5722,5499
500000003972615829,7311,5499,5462,5200,9402
500000000053502404,5451,5691,5533,5813,5945
500000000053493910,5499,5441,5993,5451,5311
500000002167839251,5441,5499,5815,7230,5451
500000000152596078,5499,4812,5921,5533,5451
500000000120117609,5451,5533,5462,5691,5813
500000000483201665,5451,5331,5945,5942,5995
500000000151287497,5200,5411,5921,5451,5311
500000001784608426,5818,5200,4816,5451,5411
500000000564151321,5451,5462,5993,5533,5732
500000000048808680,5722,5691,4812,5451,5533
500000000049251263,5813,5499,5441,5533,5451
500000000049968534,5451,5533,5813,5311,5331
500000000006043238,5451,5441,5311,5912,5399
500000000156169481,5451,5533,5812,5813,5722
500000000153781180,5451,5533,5993,5651,5499
500000002028278366,5499,5813,5641,5661,5814
500000000051989517,4812,5462,5977,5451,5200
500000000153958414,5451,5331,5533,5311,5814
500000000052660670,5499,5661,7230,5945,5441
500000000005232287,5462,5451,7311,5200,5912
500000003003027610,4131,5451,5399,5462,5814
500000000147142267,4112,5818,5812,9402,5722
500000000001275390,5499,5462,5641,5661,5999
500000000117910595,5451,5813,5533,5722,4112
500000000053775237,5451,5533,5691,4900,5462
500000000004478139,5451,5993,5541,5691,5814
500000002428514170,5451,5533,5441,5964,5462
500000000052200415,5499,5533,5399,5999,5814
500000000005998030,4111,5451,5999,5462,5814
500000000151286881,5311,5499,5441,5813,5200
500000003706654193,5451,5732,5441,5533,5964
500000000126354931,4112,5943,5816,5541,5411
500000000049933275,7230,5661,5462,5441,5451
500000000155037347,5451,5732,5331,5813,9402
500000000133448795,5451,5651,5722,5691,5462
500000000007026942,5399,5311,5451,5945,5499
500000003437320362,5451,5812,5813,5399,4900
500000000006381317,5451,4812,5462,5999,5993
500000000053733424,5499,5641,5651,4900,5813
500000001546328294,5451,5813,5533,5462,7230
500000001540482661,5451,4111,5462,7230,5912
500000000017814952,5451,5732,4812,5533,5499
500000000000531491,5499,7230,5813,5441,4131
500000000055204896,5451,5921,5815,4131,5941
500000002672157864,5722,5451,5533,5311,5813
500000000054310143,5993,5451,5533,5992,4816
500000000121424873,5451,5533,5441,5812,5661
500000000120275140,5499,5813,5451,5942,5331
500000000004091807,5200,5499,5441,7230,5533
500000002036435432,5451,5462,5813,4111,5211
500000000134550336,5451,5441,5462,4112,5533
500000000050728126,5451,5691,5999,5541,5912
500000000007402695,5993,4131,5451,5541,5941
500000000000243002,5451,5993,4812,5533,5462
500000000403769121,5451,5200,5812,5541,5945
500000000054715349,5200,5451,5441,5462,5661
500000000489219974,5812,5451,4112,4111,5921
500000000433452899,5533,5977,5816,5641,5499
500000000006891272,5451,5462,5691,4112,5912
500000000048755507,5451,5993,5661,5999,5311
500000000053797471,7230,5691,5999,5451,5722
500000000048589780,5411,5999,5441,5451,5813
500000000050704464,5451,5651,4812,5999,5732
500000000006589826,5691,5533,5451,5993,5912
500000000001287245,4812,5451,5462,5541,5441
500000002654114598,5451,5533,5999,5462,5941
500000000525543302,5451,5441,5399,5814,5912
500000002071561099,5451,5813,5533,5441,5993
500000001180141802,4121,5451,5812,5921,4131
500000000002902540,5499,5641,5211,5311,5999
500000000049574626,5533,5451,5732,5813,5661
500000000048737289,5499,5722,5441,5813,5641
500000000000935306,5451,5641,5441,5813,5661
500000000153957214,5499,5813,5533,5691,5462
500000000052247641,5451,5399,5311,5812,4112
500000003485291934,5499,7230,5691,5451,5462
500000000050346400,5451,5813,5441,5814,5399
500000000495956578,5812,5533,5451,5399,5912
500000001803726423,5499,5993,5732,5211,5451
500000000050690068,7311,5451,5331,5813,5441
500000000005181269,5451,5813,5812,5912,4121
500000000006398403,5451,5813,4816,5399,5943
500000000307978797,5200,5499,5993,5533,5945
500000000005071297,5451,5311,5812,5813,5499
500000000618753344,5451,5813,5331,5814,5945
500000000491966355,5451,5691,5943,5462,5912
500000003261301633,5732,5999,5651,5441,5499
500000000004761591,5499,5533,5812,5813,4131
500000000050479364,5451,5533,4121,5942,5964
500000000004292236,7230,5451,5661,7311,4816
500000000053036792,5499,4111,5812,4121,9402
500000000053382964,4112,5451,5200,5462,5993
500000000005504493,5451,5462,4112,4121,5912
500000001665734685,5451,5441,5993,5732,4121
500000000137212436,5451,5399,5462,5441,5651
500000000378870366,5533,5451,5999,5942,5732
500000000053120105,5533,5462,5441,5411,5311
500000001056551365,5451,5993,5651,5812,4112
500000000004740934,5499,5462,5977,4112,5451
500000000509899167,5451,5661,5441,5462,7230
500000000498008493,5499,5812,5399,5661,5722
500000003115368971,5813,5661,5499,4131,5993
500000003886709588,5451,5462,5993,5311,5541
500000000158671327,5451,5533,5661,7230,5814
500000000006847377,5451,5722,5533,5912,5812
500000000154652530,5451,5533,5462,5993,5732
500000000049445663,5451,5993,9402,5813,4112
500000000053447051,5451,7230,5651,5462,5912
500000001657025600,5451,7230,5813,5462,4131
500000000051552760,5732,5499,5813,5533,5451
500000001280619828,5451,5813,5977,5941,4111
500000003105206712,5441,5499,5661,5462,5311
500000000138296775,5451,5812,5993,5399,4121
500000000411325852,5451,5813,5462,4111,5211
500000000049611254,5451,5661,5813,5462,5941
500000000049715099,5451,5999,5993,5912,5814
500000004466247829,5499,5661,5311,5441,5651
500000000052996102,5451,5993,5812,7994,5691
500000000052730686,5451,5993,5462,5942,5912
500000001470977047,5993,5451,4112,5462,5541
500000002973550538,5499,5661,5945,5813,4121
500000000003452325,5813,5451,5311,5441,5211
500000000001320538,5499,5441,5651,5451,5921
500000000052510344,5499,5993,5441,5691,4112
500000000054190946,5451,5993,5311,5399,5912
500000000000939071,5451,5462,5651,5942,5499
500000001741802745,5451,5999,5813,5462,4131
500000000051139348,7230,5691,5451,5912,5813
500000003805598463,5451,5462,5311,5993,5399
500000000375391493,5462,5651,5499,5441,5818
500000000150515459,5451,5813,5399,5651,5533
500000000054299905,5499,5533,5399,4131,5995
500000000388188195,5451,5661,5541,5441,5813
500000000605075888,5499,5993,5533,5812,5722
500000003744947789,5722,4812,5451,5993,5462
500000000569614721,5451,5641,4112,5462,5993
500000000054340374,4812,5499,5691,5533,5451
500000000525531919,5451,5533,5814,5813,5441
500000000050717735,5533,5451,5921,7230,5462
500000000051073952,5451,5993,5533,5211,5812
500000000002855876,5451,5331,7230,4121,5818
500000000007138932,5813,5451,5533,4900,5993
500000000596291483,5499,5661,5399,5462,5977
500000000052521522,5451,5993,5691,5722,7311
500000002880612261,5451,4111,5441,5462,5641
500000000050364374,5451,5993,5814,5941,5992
500000004219893359,5533,5451,5441,5912,5462
500000000522072696,4816,5411,4131,9402,5722
500000000000632320,5945,5451,7230,5462,5812
500000000049252189,5814,5921,5815,5451,5541
500000000050386928,5451,5533,5661,5912,5499
500000000006631525,5499,5441,5462,5661,5945
500000000051025102,5451,5661,5732,5399,5912
500000002135601428,5499,5812,5399,5993,5651
500000000051859947,5451,5462,5993,5533,5661
500000000610589962,5993,5533,5451,5812,5462
500000003666877774,5661,5451,5641,5722,5999
500000003570787562,5499,5533,5691,5813,5912
500000000050694144,5451,5462,4121,5943,7230
500000000007293167,5451,5812,5993,5661,5331
500000002098989360,5451,5813,5441,9402,5995
500000003965700008,5451,5921,4816,5912,5311
500000000121142116,5451,4131,5813,5912,5462
500000000161064534,7994,5451,5921,5814,9402
500000000053313717,5451,5462,5813,5441,5651
500000000153408781,5499,5661,5812,5993,9402
500000000051298241,5451,5812,4131,5441,4111
500000000053121562,5813,5451,5462,5441,5977
500000000053548368,5499,5722,5533,4900,5651
500000000050121617,5499,5533,5993,5732,5451
500000000136701158,5451,5812,5533,5200,5641
500000000002918593,5451,5993,5462,5311,5732
500000000146597568,5451,5641,5533,5993,5651
500000000054188232,5812,5451,4131,5661,5441
500000002665733268,5451,5533,5812,5651,5813
500000000565601808,5541,5451,5813,5311,5661
500000000050920679,4112,5533,5812,5815,5211
500000000050855523,5813,5451,5912,4111,5814
500000000050427079,5451,7311,5311,5992,5977
500000002176391703,5451,5722,5441,5812,7230
500000000052050304,5451,5462,5533,5441,5691
500000000054847415,5451,5661,5813,5399,5462
500000000053768878,5651,5499,5812,5533,4812
500000004219898022,5533,5451,5441,4900,5993
500000000001274501,5441,5499,5977,5200,5691
500000000053131384,5499,5691,5462,7230,5451
500000000001069444,4812,5311,5661,5499,5812
500000000055109014,5451,5441,4112,5533,5331
500000001083537740,5813,5462,5499,5441,5331
500000000051602561,5451,5661,5814,5964,5331
500000000005324499,5451,5813,5533,5311,5441
500000000005608513,5451,5311,5812,5641,4131
500000000472666615,5411,5999,5691,5813,5462
500000003287312607,5451,5331,5812,5977,5541
500000000053541232,5399,5499,5722,5311,5451
500000000152600798,5451,5942,5813,5411,5441
500000001091396401,5451,5993,5812,5945,5661
500000001073011592,5499,5993,5211,5815,5462
500000000050719730,5451,5533,5813,5331,5993
500000000017759139,5451,5661,5462,5813,5912
500000000005549823,5451,5813,5462,7994,4816
500000000053030121,5451,5732,5399,5993,4900
500000000149676093,5499,5999,5661,5722,5977
500000000130417956,5732,5541,5441,5462,5641
500000000002253463,5813,5451,5441,5462,4112
500000000375403860,5691,5451,5462,5441,5331
500000000130853313,5451,5813,5441,5462,5661
500000000002470492,5691,4111,5993,5451,5533
500000000306969598,5451,5722,7311,5533,5999
500000000141172705,5661,5451,5533,5943,5993
500000000052811254,5451,5533,5399,5813,5999
500000000123808002,7230,5942,5912,5311,5211
500000000054817211,5451,5921,5816,5533,7311
500000000000537749,5451,5722,5813,5441,5814
500000003274627984,5818,5499,4816,7311,5211
500000002677900747,5651,5813,5999,5462,5200
500000000050247723,5200,5451,5691,5533,5641
500000000119320765,5451,5331,5441,4121,5912
500000000000642312,4121,5451,5921,5462,5912
500000000004658083,5499,5813,5533,4812,5732
500000000049802935,5499,5722,5399,5995,5441
500000000158455970,5462,5451,5441,5331,5912
500000001474881309,5451,5691,5441,5462,4111
500000000052553823,5499,5813,5331,4812,5451
500000000004449673,5533,5441,5451,5462,5331
500000000003191910,5451,5661,5813,5812,5993
500000000054824296,7311,5533,5441,5651,4812
500000000134883043,5451,4121,5651,5533,5921
500000000569615247,5451,5943,5812,5200,5311
500000000002250011,5499,5691,5462,5441,5921
500000003654008769,5451,5993,5722,4111,5311
500000000127119155,5499,5533,5691,5451,5992
500000000127959150,5451,5533,5651,5311,5921
500000003570685614,5451,5813,5331,5812,5912
500000003345297650,5411,5462,5995,5722,4816
500000000000261835,4112,5451,5441,4816,4131
500000004319699018,5499,5533,5813,5999,5311
500000000371087545,5451,7311,5533,5462,5912
500000000153610199,5813,5451,5441,5200,4111
500000000142656146,5499,7230,5311,5451,5993
500000003222266167,5451,5993,4812,5462,5651
500000000007273451,5945,5451,5993,5722,5651
500000000051570647,5451,5993,5200,5441,5533
500000000893879217,5451,5541,5993,5211,5462
500000000474089129,5499,5533,5812,5813,5722
500000001746721526,4111,5451,5533,5812,5311
500000000002956536,5993,5451,7230,5331,4812
500000000049875129,5451,4131,5691,5999,5499
500000001647714768,5499,5200,5441,5462,5999
500000000006375742,5451,5722,5691,5812,5977
500000002610685443,5499,5533,5641,4131,5977
500000000049935444,5462,7994,5441,5499,4131
500000000054795264,5451,5813,5812,5992,5641
500000001369156148,5451,5691,5921,4812,5499
500000000566814021,5499,5441,5533,7230,7311
500000000003939223,4812,7230,5441,5813,5311
500000000052891347,5451,5533,5441,4816,7311
500000000001547579,4816,5661,5451,5818,7994
500000001390827268,5451,7230,5331,5541,5311
500000001197413681,5451,5722,5691,5541,7230
500000000006636206,5499,5661,5641,5462,5722
500000003900986583,5451,5533,5441,5999,5812
500000000150521980,5533,5451,5812,5462,5993
500000000900413263,5451,5812,5651,4112,5912
500000000055174614,5451,5200,5813,4121,5533
500000002229294306,7311,5499,5661,4112,5533
500000002403450800,5499,5943,5399,5200,5331
500000000132491193,5499,5812,5993,9402,5451
500000000001177593,4131,5451,5999,4121,5499
500000000294912130,5722,5499,5533,5977,5945
500000002685194645,5462,5451,5993,4112,5441
500000000007477380,5451,5813,4112,4111,5441
500000000564143269,5451,5462,5533,5722,5921
500000002081570400,5451,5311,5399,5732,5812
500000002511415177,5499,5533,5441,4111,4131
500000002654111748,5499,5993,5462,5441,4112
500000000006493257,5722,5499,5999,5331,5451
500000001005662840,5499,5812,5441,5813,4121
500000000005274585,5499,5533,5331,5462,5441
500000002081620908,5499,5331,4131,5441,5462
500000000048873109,5451,5732,5533,5651,5462
500000000141599808,5499,5661,5722,7230,5533
500000000635842670,5499,5462,5813,5441,5533
500000000158043544,5462,5451,5661,5441,4121
500000000128681276,5499,5691,5732,5661,4111
500000000518432452,5451,5691,5921,5814,5651
500000000050761953,5451,5533,5462,5814,4111
500000000004005462,5813,5533,5451,5441,5462
500000000051887415,5451,5533,5999,5942,5732
500000000001761594,5451,5812,5813,5691,4121
500000001083540996,5451,5993,5999,4900,5722
500000000004747577,5451,5462,5999,5993,5992
500000000006237556,5499,5813,5691,5451,5814
500000001946275594,4812,5732,5451,4111,5441
500000000052215475,5451,5813,5462,5999,5993
500000000001967665,5451,5813,5993,5964,5722
500000002698289972,5311,5451,5812,5533,4900
500000000149695527,5451,5993,5541,7230,5499
500000003503360560,5993,5451,5399,5812,5941
500000003293320303,5813,5499,4131,5651,5977
500000000049778536,5451,5993,5722,5499,5912
500000000409122874,5499,4812,5541,5964,5732
500000002251679016,5399,5533,5499,5451,5691
500000000050041148,5812,5499,5399,5691,5993
500000000054107181,4812,4111,5533,4816,5812
500000000005516834,5451,5813,5200,5499,5993
500000000001700481,5451,5533,4111,5993,5441
